price_per_m,coors
106493.50649350649,"37.539041999999995,55.504206"
148648.64864864864,"37.640972999999995,55.867541"
138586.95652173914,"37.859390000000005,55.740877000000005"
159500.0,"37.706353,55.622766000000006"
236496.3503649635,"37.450028,55.78035"
203333.33333333334,"37.743615000000005,55.731494999999995"
125418.0602006689,"37.73818,55.601558999999995"
185500.0,"37.618053,55.850616"
244599.99999999997,"37.571943,55.81717"
213600.0,"37.571943,55.81717"
300000.0,"37.694675,55.784434999999995"
235900.0,"37.571943,55.81717"
241900.0,"37.571943,55.81717"
185900.00000000003,"37.571943,55.81717"
190900.00000000003,"37.571943,55.81717"
157777.77777777778,"37.467822999999996,55.798839"
116250.0,"37.692869,55.585269999999994"
350877.1929824561,"37.616440000000004,55.770531999999996"
250000.0,"37.539078,55.73223"
184281.84281842818,"37.373409,55.842603000000004"
132692.3076923077,"37.683661,55.866243000000004"
212857.14285714287,"37.602669,55.652014"
103703.70370370371,"37.536993,55.503165"
187500.0,"37.373409,55.842603000000004"
184523.80952380953,"37.373409,55.842603000000004"
211716.9373549884,"37.51432,55.665969"
370476.1904761905,"37.542958,55.80664599999999"
380952.38095238095,"37.527498,55.798322999999996"
219008.26446280992,"37.542958,55.80664599999999"
223684.2105263158,"37.535727,55.613804"
219253.99403874815,"37.635363,55.699585"
156097.56097560975,"37.649786,55.891647999999996"
253571.42857142858,"37.497459,55.70491"
208333.33333333334,"37.569701,55.568089"
208333.33333333334,"37.706676,55.795565"
139130.4347826087,"37.4917,55.883858"
102739.72602739726,"37.349326,55.947238"
158653.84615384616,"37.853317,55.690993999999996"
325000.0,"37.592482000000004,55.773768000000004"
154949.78479196556,"37.547046,55.740759999999995"
299722.22222222225,"37.536868,55.741287"
157545.60530679935,"37.46123,55.68695400000001"
166000.0,"37.796104,55.715180000000004"
153846.15384615384,"37.735108000000004,55.79221999999999"
127868.85245901639,"37.612515,55.606166"
1638486.164556962,"37.599678000000004,55.736458"
223684.2105263158,"37.492536,55.693093999999995"
1031587.4828060523,"37.599678000000004,55.736458"
185000.0,"37.679116,55.728559999999995"
176000.0,"37.648183,55.811765"
282269.5035460993,"37.670914,55.71419100000001"
603011.583011583,"37.617292,55.722905000000004"
166666.66666666666,"37.723762,55.620611"
135531.13553113551,"37.747378999999995,55.645878"
115257.048092869,"37.589634999999994,55.50451700000001"
465641.9529837252,"37.534397,55.750028"
109523.80952380953,"37.551590999999995,55.912592000000004"
719696.9696969697,"37.623483,55.768025"
208620.6896551724,"37.415954,55.759046"
134034.1655716163,"37.692429,55.640878"
299376.0,"37.764339,55.795832999999995"
300375.9846301633,"37.764339,55.795832999999995"
170831.3539192399,"37.799733,55.766268000000004"
180645.16129032258,"37.672513,55.708638"
963323.3970856102,"37.549983000000005,55.743334999999995"
229411.76470588235,"37.698358,55.788819"
2470060.0,"37.599319,55.763493000000004"
229226.3610315186,"37.700649,55.820273"
294230.76923076925,"37.448276,55.80826"
175675.67567567568,"37.558427,55.889336"
179545.45454545456,"37.679412,55.709713"
154464.2857142857,"37.357618,55.785103"
395348.83720930235,"37.5008,55.641808"
275335.9375,"37.609047,55.710793"
240292.0353982301,"37.607475,55.710824"
133333.33333333334,"37.767753000000006,55.642387"
143640.0,"37.578094,55.849594999999994"
134005.82089552237,"37.578094,55.849594999999994"
133307.5621890547,"37.578094,55.849594999999994"
250137.09677419355,"37.607475,55.710824"
249426.3565891473,"37.607475,55.710824"
153854.4096385542,"37.578094,55.849594999999994"
191666.66666666666,"37.614276000000004,55.640213"
179411.76470588235,"37.610368,55.681438"
97207.488299532,"37.937521000000004,55.70441999999999"
190909.0909090909,"37.529726000000004,55.649916000000005"
244444.44444444444,"37.533544,55.780876"
149523.80952380953,"37.51202,55.864059999999995"
166666.66666666666,"37.534469,55.616533999999994"
156108.59728506787,"37.784156,55.707436"
200000.0,"37.575738,55.78975"
362224.6376811594,"37.625576,55.742291"
546263.2692307692,"37.54595,55.774664"
159763.31360946747,"37.597621000000004,55.868106999999995"
147200.0,"37.497643,55.649277000000005"
504065.0406504065,"37.591584000000005,55.782309"
171111.11111111112,"37.64586,55.887406999999996"
259677.4193548387,"37.471866,55.665264"
116216.21621621621,"37.54135,55.893899"
145510.8359133127,"37.710404,55.65211600000001"
444000.0,"37.475935,55.655209"
324675.32467532466,"37.487559000000005,55.827670999999995"
620228.2157676348,"37.617292,55.722905000000004"
147200.0,"37.497643,55.649277000000005"
128888.88888888889,"37.452615,55.813602"
630117.3469387755,"37.594926,55.76565"
135546.3347164592,"37.621561,55.824647999999996"
145205.4794520548,"37.451456,55.833673"
241730.27989821884,"37.456792,55.671326"
155952.38095238095,"37.597621000000004,55.868106999999995"
199818.18181818182,"37.630534999999995,55.79128299999999"
180392.1568627451,"37.615821000000004,55.860211"
199430.19943019943,"37.670277,55.742027"
300000.0,"37.616,55.774289"
226033.33333333334,"37.635065000000004,55.678893"
165647.0588235294,"37.635065000000004,55.678893"
407692.3076923077,"37.520222,55.786758999999996"
791685.8974358974,"37.616512,55.765269999999994"
2000858.6472255974,"37.549893,55.705387"
1276519.2890625,"37.623483,55.768025"
131045.2418096724,"37.837327,55.73788199999999"
563432.8358208955,"37.618569,55.722142000000005"
189189.1891891892,"37.706101000000004,55.625374"
576040.1119402985,"37.500908,55.717026000000004"
444535.0734094617,"37.562810999999996,55.695276"
228575.2688172043,"37.637271999999996,55.801485"
224971.13402061857,"37.637271999999996,55.801485"
169230.76923076922,"37.343389,55.851364000000004"
437500.0,"37.601286,55.770416000000004"
335000.0,"37.53994,55.681858999999996"
534703.7037037037,"37.573079,55.728652000000004"
1482036.0,"37.583696999999994,55.723698999999996"
335000.0,"37.53994,55.681858999999996"
241935.48387096773,"37.61371,55.722543"
156097.56097560975,"37.756775,55.675438"
514285.71428571426,"37.578855,55.751974"
1235030.0,"37.583696999999994,55.723698999999996"
325000.0,"37.540075,55.743527"
403726.70807453414,"37.520734000000004,55.78858100000001"
334995.03475670307,"37.53994,55.681858999999996"
180000.0,"37.58932,55.634719999999994"
1048610.3773584906,"37.477768,55.715327"
138714.42965779468,"37.538188,55.878177"
161517.00272479563,"37.429778999999996,55.820896999999995"
131810.46476761618,"37.538188,55.878177"
500000.0,"37.627947999999996,55.725899"
607764.7631578947,"37.539078,55.747115"
216322.51720747296,"37.401042,55.793242000000006"
157954.54545454544,"37.730006,55.765539000000004"
141037.7358490566,"37.84578,55.682539"
1804426.948051948,"37.604592,55.76172"
264705.8823529412,"37.585035,55.742215"
1079743.1397058824,"37.649552,55.757212"
759641.4682539683,"37.619926,55.733361"
260000.0,"37.683184999999995,55.74007099999999"
122471.91011235955,"37.797963,55.80908"
131386.86131386863,"37.770798,55.714648"
950123.4375,"37.520671,55.798480000000005"
406889.72868217056,"37.527903,55.723237"
395973.1543624161,"37.509397,55.661379000000004"
607385.8114674441,"37.58508,55.750788"
319298.2456140351,"37.567087,55.76564499999999"
385946.875,"37.515371,55.66989399999999"
1157840.625,"37.609254,55.758959999999995"
171122.99465240643,"37.389095000000005,55.885332"
133846.15384615384,"37.816199,55.702734"
191935.48387096773,"37.597055,55.68719300000001"
250819.67213114753,"37.621426,55.713136"
125282.1670428894,"37.682988,55.632006000000004"
159803.92156862744,"37.538817,55.608973"
173404.25531914894,"37.518057,55.650636999999996"
1204689.6647398844,"37.583696999999994,55.723698999999996"
926272.5,"37.583696999999994,55.723698999999996"
261538.46153846153,"37.557879,55.662121"
171769.23076923078,"37.694953000000005,55.88175699999999"
183255.81395348837,"37.563629,55.672447999999996"
133846.15384615384,"37.370571999999996,55.603517000000004"
307500.0,"37.571444,55.777407999999994"
1000000.0,"37.597935,55.764708"
586639.25,"37.604592,55.76172"
512820.5128205128,"37.605912,55.758438"
177777.77777777778,"37.480515999999994,55.685157999999994"
173086.73469387754,"37.657637,55.64665"
691011.2359550562,"37.520671,55.798480000000005"
215517.24137931035,"37.527507,55.676768"
153125.0,"37.698879,55.814744999999995"
113269.23076923077,"37.509837,55.525461"
192012.28878648236,"37.615919,55.659886"
169887.41721854307,"37.509178000000006,55.754934999999996"
103000.00000000001,"37.548865,55.925022999999996"
319148.93617021275,"37.666872,55.767008"
308306.4935064935,"37.638036,55.770208"
194117.64705882352,"37.635269,55.857725"
165686.27450980392,"37.608877,55.59109599999999"
175737.475,"37.767539,55.702895999999996"
176940.79487179487,"37.767539,55.702895999999996"
967296.2237762237,"37.59648,55.739047"
231707.31707317074,"37.664778999999996,55.72961"
196581.1965811966,"37.659515,55.83429"
210000.0,"37.469081,55.690811"
147058.82352941178,"37.761914000000004,55.638211"
310204.0816326531,"37.550693,55.668879000000004"
512288.22869955155,"37.604592,55.76172"
197674.41860465117,"37.487919,55.816353"
278571.4285714286,"37.556746999999994,55.746897"
56100.0,"37.326913,55.436647"
151470.58823529413,"37.739321000000004,55.616427"
407842.0689655172,"37.57393,55.779566"
58200.0,"37.326913,55.436647"
429915.5063291139,"37.637389,55.754167"
175925.92592592593,"37.402201,55.812332"
155263.15789473685,"37.761321,55.804137"
118518.51851851853,"37.349174,55.638861"
415000.0,"37.641939,55.740671999999996"
223048.32713754647,"37.637811,55.785675"
138297.87234042553,"37.603396000000004,55.587858"
361090.6411201179,"37.552139000000004,55.666599"
636040.4522613066,"37.649552,55.757212"
217616.58031088082,"37.452434999999994,55.723273"
134482.75862068965,"37.778002,55.71737099999999"
242500.0,"37.531208,55.599118000000004"
100000.0,"37.302884000000006,55.608433999999995"
201509.43396226416,"37.519494,55.661191"
201351.35135135136,"37.386607,55.907152"
94736.84210526316,"37.105092,55.594799"
101960.7843137255,"37.55761,55.501952"
210526.31578947368,"37.524714,55.778698999999996"
554216.8674698796,"37.538206,55.738652"
954060.6739130435,"37.539078,55.747115"
175000.0,"37.692106,55.687633999999996"
201851.85185185185,"37.534775,55.778553"
132812.5,"37.765947,55.672183999999994"
1481541.984,"37.599094,55.764171"
941060.595065312,"37.574067,55.730426"
447470.81712062255,"37.562272,55.795312"
135333.33333333334,"37.396371,55.71401899999999"
169172.93233082705,"37.649436,55.83151899999999"
186746.98795180724,"37.691899,55.690278"
375000.0,"37.490559999999995,55.644277"
168571.42857142858,"37.817088,55.724053000000005"
912844.0366972478,"37.591772999999996,55.765412"
154947.9166666667,"37.679673,55.877304"
371186.4406779661,"37.54595,55.774664"
359381.5789473684,"37.667456,55.764951"
205240.0,"37.591374,55.803318000000004"
437037.7573529412,"37.667456,55.764951"
453208.5229841749,"37.667456,55.764951"
927782.7338129496,"37.576726,55.730892000000004"
149137.93103448275,"37.835234,55.75558100000001"
123437.5,"37.570671000000004,55.891835"
176923.07692307694,"37.718229,55.813577"
133333.33333333334,"37.827859000000004,55.763968999999996"
244565.21739130435,"37.473698,55.726989"
127906.97674418605,"37.724095,55.721899"
147849.44892473117,"37.852006,55.683041"
140257.65458422175,"37.704716,55.64571899999999"
468181.8181818182,"37.49082,55.681752"
173529.41176470587,"37.820628,55.82477900000001"
401746.7248908297,"37.787803000000004,55.79160699999999"
802769.5,"37.592715999999996,55.740451"
186246.4183381089,"37.680787,55.775985999999996"
195822.45430809402,"37.680787,55.775985999999996"
280400.0,"37.571943,55.81717"
1433516.9642857143,"37.616252,55.735915000000006"
144500.0,"37.675828,55.576574"
144925.01222493887,"37.675828,55.576574"
400917.43119266053,"37.618569,55.722142000000005"
140250.0,"37.675828,55.576574"
141950.0,"37.675828,55.576574"
142800.0,"37.675828,55.576574"
143225.00860585197,"37.675828,55.576574"
515690.98712446354,"37.618569,55.722142000000005"
147135.4166666667,"37.400369,55.838440000000006"
490769.23076923075,"37.618569,55.722142000000005"
125000.0,"37.823915,55.818943000000004"
178250.0,"37.60452,55.642199"
177391.30434782608,"37.588753999999994,55.892355"
977067.7618069814,"37.534811,55.747241"
175000.0,"37.668031,55.888018"
291666.6666666667,"37.587614,55.784339"
182000.0,"37.478414,55.863631000000005"
175675.67567567568,"37.628199,55.66751800000001"
528846.1538461539,"37.527903,55.723237"
151282.05128205128,"37.496506,55.871536"
458888.8888888889,"37.614868,55.741303"
128260.86956521739,"37.801718,55.634221999999994"
151815.1815181518,"37.481019,55.771889"
1091954.0229885057,"37.617474,55.786703"
1212975.892857143,"37.596633000000004,55.741783999999996"
220043.57298474945,"37.655894,55.786465"
203225.8064516129,"37.802679,55.789988"
134210.52631578947,"37.717833,55.877491000000006"
378571.4285714286,"37.503352,55.704413"
404958.6776859504,"37.527903,55.723237"
175000.0,"37.668991999999996,55.712624"
174737.10659898477,"37.739527,55.728487"
175952.98311444654,"37.739527,55.728487"
151190.47619047618,"37.848682000000004,55.740953000000005"
166410.2564102564,"37.528648,55.77515"
159564.6476510067,"37.739527,55.728487"
169831.00456621006,"37.73874,55.729127000000005"
129629.62962962964,"37.792582,55.636341"
500000.0,"37.480031,55.834765000000004"
280701.7543859649,"37.787803000000004,55.79160699999999"
833645.2512820513,"37.599740999999995,55.741744"
137837.83783783784,"37.548627,55.544275"
83690.99369085174,"37.283255,55.452918000000004"
137500.0,"37.774113,55.715509999999995"
461573.43653250777,"37.62599,55.736909"
355357.14285714284,"37.630939,55.730066"
290697.67441860464,"37.66,55.747459"
644809.0,"37.637138,55.762389"
156637.00775193798,"37.73874,55.729127000000005"
200000.0,"37.600244,55.616026"
155555.55555555556,"37.409451000000004,55.728818999999994"
162500.0,"37.492662,55.827312"
160000.0,"37.586733,55.598039"
201639.34426229508,"37.510591999999995,55.824718000000004"
393197.2789115646,"37.607278,55.785989"
106451.6129032258,"37.542949,55.477674"
638808.6206896552,"37.588431,55.747718000000006"
170000.0,"37.734093,55.71773100000001"
275000.0,"37.54162,55.68319399999999"
189473.68421052632,"37.460484,55.774816"
133333.33333333334,"37.761140999999995,55.618913"
607361.9631901841,"37.619899,55.823393"
180000.0,"37.468605,55.814133"
242977.74522292992,"37.635363,55.699585"
346788.99082568806,"37.585035,55.742215"
172258.06451612903,"37.720807,55.648291"
1398147.1698113207,"37.614545,55.738216"
194670.0,"37.631933000000004,55.675787"
163865.5462184874,"37.54179,55.646299"
118378.37837837837,"37.539041999999995,55.504206"
104500.0,"37.539041999999995,55.504206"
242307.6923076923,"37.570878,55.672011"
200667.8947368421,"37.512371,55.75365600000001"
169767.44186046513,"37.829467,55.756741000000005"
160784.3137254902,"37.835234,55.75558100000001"
204545.45454545456,"37.556424,55.77114"
212500.0,"37.635988,55.727237"
186666.66666666666,"37.528765,55.63941"
215151.51515151514,"37.616288,55.648565000000005"
178977.2727272727,"37.681263,55.709703000000005"
226271.18644067796,"37.618228,55.693296999999994"
404065.0406504065,"37.475935,55.655209"
589743.5897435897,"37.520671,55.798480000000005"
228758.16993464052,"37.496587,55.739438"
141025.64102564103,"37.777428,55.66772099999999"
273750.0,"37.559847,55.765463000000004"
154545.45454545456,"37.524291,55.773635999999996"
327777.77777777775,"37.572369,55.771925"
530590.9171974523,"37.638207,55.77151"
255609.75609756098,"37.650343,55.855987"
337096.77419354836,"37.585035,55.742215"
140217.39130434784,"37.825775,55.720342"
142222.22222222222,"37.807970000000005,55.807714000000004"
162962.96296296295,"37.590659,55.804066000000006"
139272.01017811705,"37.648631,55.700816"
174672.48908296943,"37.701178999999996,55.771778000000005"
129955.94713656387,"37.803146000000005,55.751761"
168421.05263157896,"37.685701,55.677108"
129844.15584415584,"37.825173,55.776092000000006"
186305.73248407643,"37.568012,55.668051"
564516.1290322581,"37.397403999999995,55.770582999999995"
437956.20437956206,"37.586661,55.74754"
163636.36363636365,"37.694639,55.8169"
